student_id,department,cgpa,project_score,dsa_score,hackathon_wins,aptitude_score,hr_score,resume_ats_score,cs_fundamentals_score,placement_status,company_name,company_type,job_role,salary_lpa
12501087,CSE/IT,6.92,44.36,55.76,0,49.52,45.26,36.91,37.35,Placed,Tech Mahindra,Mass,Analyst,5.52
12503502,ECE,7.68,33.57,62.21,0,45.47,65.47,47.02,42.46,Placed,Sopra Steria,Mass,Analyst,4.78
12501921,CSE/IT,6.9,39.55,51.46,0,52.94,42.95,42.39,50.62,Placed,HCL,Mass,Support,9.54
12503260,ECE,7.44,54.47,38.81,0,54.89,41.77,64.36,58.62,Placed,Tech Mahindra,Mass,Support,5.83
12503602,ECE,6.67,39.48,54.74,0,63.67,51.62,65.67,56.74,Placed,Infosys,Mass,Analyst,6.97
12500412,CSE/IT,7.07,35.21,54.4,1,29.33,42.73,57.79,51.65,Placed,Birlasoft,Mass,Analyst,4.19
12503247,CSE/IT,6.92,39.46,50.82,0,32.86,54.11,38.96,63.23,Placed,Infosys,Mass,Analyst,8.12
12500377,CSE/IT,6.96,47.74,47.31,0,60.13,43.9,35.37,44.07,Placed,Zensar,Mass,Support,5.95
12501130,CSE/IT,6.88,27.81,61.4,1,45.88,48.29,40.69,51.0,Placed,Infosys,Mass,Analyst,6.74
12503994,Mechanical,7.58,46.52,54.9,0,68.87,61.54,55.18,73.5,Placed,Sopra Steria,Mass,Analyst,3.01
12501261,CSE/IT,6.98,38.36,38.28,0,62.4,54.75,52.82,63.36,Placed,HCL,Mass,Support,5.61
12501683,Other,7.7,47.52,71.72,0,64.09,39.46,81.89,55.43,Placed,Sopra Steria,Mass,Analyst,7.5
12501972,ECE,7.01,40.53,61.76,1,68.01,70.96,28.72,44.39,Placed,Infosys,Mass,Support,7.84
12503003,ECE,6.05,69.23,52.28,0,32.25,59.16,47.58,59.4,Placed,Sopra Steria,Mass,Support,9.67
12503109,CSE/IT,6.67,60.76,42.83,3,38.64,39.64,59.78,39.8,Placed,HCL,Mass,Analyst,7.01
12500573,CSE/IT,6.41,46.16,54.04,5,49.08,38.47,41.86,50.29,Placed,Tech Mahindra,Mass,Analyst,3.98
12501194,CSE/IT,6.89,22.94,61.15,0,60.41,50.07,53.72,40.27,Placed,CGI,Mass,Support,3.27
12501189,CSE/IT,6.92,45.59,47.38,1,39.21,49.56,41.83,56.07,Placed,Wipro,Mass,Support,9.51
12500627,ECE,8.44,18.45,55.75,0,79.92,51.22,51.67,40.18,Placed,Zensar,Mass,Analyst,3.61
12500323,CSE/IT,7.2,28.67,52.61,0,39.39,44.81,42.89,65.13,Placed,Tech Mahindra,Mass,Support,5.26
12501509,CSE/IT,6.69,40.34,58.17,0,35.79,34.98,49.15,47.76,Placed,TCS,Mass,Analyst,5.91
12500420,CSE/IT,6.93,38.72,58.04,0,46.6,48.09,49.18,32.78,Placed,Birlasoft,Mass,Analyst,8.05
12503668,CSE/IT,6.26,53.14,60.13,0,26.16,61.11,52.43,28.74,Placed,Zensar,Mass,Analyst,4.68
12503735,CSE/IT,7.16,44.09,52.5,0,57.22,62.57,25.65,34.2,Placed,Wipro,Mass,Support,9.92
12500642,ECE,6.96,69.3,36.22,0,43.14,43.47,60.55,61.33,Placed,Tech Mahindra,Mass,Analyst,5.53
12503983,CSE/IT,5.95,34.1,66.31,0,48.09,53.76,49.22,44.17,Placed,TCS,Mass,Analyst,4.27
12502253,ECE,6.79,49.46,52.84,1,52.48,47.02,41.1,65.64,Placed,Birlasoft,Mass,Support,3.25
12500485,CSE/IT,7.02,36.22,51.29,4,49.26,56.46,48.46,45.9,Placed,Birlasoft,Mass,Support,8.14
12503170,CSE/IT,5.44,23.35,69.24,3,51.21,38.31,43.47,75.61,Placed,Sopra Steria,Mass,Analyst,7.7
12501253,CSE/IT,7.1,46.47,39.88,1,39.63,57.27,38.6,65.96,Placed,Infosys,Mass,Support,3.25
12501953,ECE,7.45,49.54,56.21,0,30.56,54.55,47.78,47.51,Placed,Zensar,Mass,Support,3.7
12502842,ECE,6.18,46.63,60.7,1,55.66,49.88,61.3,51.46,Placed,Wipro,Mass,Analyst,8.14
12502980,CSE/IT,6.47,28.5,68.26,0,57.55,58.72,38.62,33.82,Placed,Sopra Steria,Mass,Support,8.32
12502094,CSE/IT,6.52,45.85,32.89,0,70.63,35.04,65.68,67.21,Placed,Tech Mahindra,Mass,Support,3.4
12501450,Civil,7.39,60.25,82.34,0,40.99,45.07,42.0,43.22,Placed,Sopra Steria,Mass,Support,7.85
12500804,CSE/IT,7.0,44.24,43.84,1,54.33,60.16,65.8,33.66,Placed,Tech Mahindra,Mass,Support,7.18
12500817,CSE/IT,7.61,44.84,33.0,0,47.36,62.6,56.53,51.51,Placed,Cybage,Mass,Analyst,3.85
12502200,Civil,7.34,47.33,78.06,0,47.59,41.24,44.06,71.33,Placed,Zensar,Mass,Analyst,7.94
12500228,Mechanical,6.39,59.22,80.61,0,39.76,52.02,67.11,37.1,Placed,Wipro,Mass,Support,9.45
12502150,ECE,6.66,36.6,60.06,0,59.78,57.98,53.77,55.73,Placed,Birlasoft,Mass,Support,7.53
12503164,ECE,7.08,39.57,63.38,0,60.29,33.49,52.47,40.5,Placed,DXC Technology,Mass,Analyst,6.41
12500963,CSE/IT,6.46,63.39,45.27,0,60.34,55.1,10.93,46.69,Placed,Tech Mahindra,Mass,Analyst,4.06
12502151,ECE,6.05,44.63,66.07,0,55.24,66.01,44.04,51.37,Placed,Zensar,Mass,Analyst,3.72
12502464,CSE/IT,6.59,59.28,45.75,0,39.21,34.19,35.95,53.25,Placed,CGI,Mass,Analyst,4.91
12502628,ECE,7.85,59.99,31.09,0,78.21,34.65,21.59,69.32,Placed,Cybage,Mass,Analyst,8.96
12503779,CSE/IT,6.88,50.59,45.71,0,45.65,33.74,37.75,54.65,Placed,Sopra Steria,Mass,Support,6.9
12501009,CSE/IT,6.95,47.59,44.92,1,42.08,37.12,32.46,64.37,Placed,Tech Mahindra,Mass,Support,4.09
12503292,ECE,7.3,31.76,64.32,4,54.46,47.8,40.18,52.46,Placed,Reliance Jio,Mass,Support,3.92
12500442,ECE,7.68,36.2,53.23,0,54.65,52.43,27.49,67.56,Placed,TCS,Mass,Support,7.49
12503549,Mechanical,7.61,53.46,62.5,0,65.78,41.27,33.28,64.8,Placed,CGI,Mass,Support,9.91
12501654,CSE/IT,5.97,51.77,45.66,2,52.63,51.96,61.49,50.36,Placed,Cybage,Mass,Analyst,4.07
12503161,ECE,6.63,55.93,60.83,1,54.48,46.43,64.51,22.28,Placed,Zensar,Mass,Analyst,8.45
12503483,CSE/IT,6.58,31.91,62.17,0,20.27,50.63,53.61,55.68,Placed,Zensar,Mass,Analyst,9.35
12500489,ECE,6.98,61.63,52.35,0,38.5,49.63,66.38,31.13,Placed,Infosys,Mass,Analyst,4.66
12502598,ECE,7.22,53.89,46.32,0,70.72,58.72,39.28,45.23,Placed,Tech Mahindra,Mass,Support,5.07
12500631,ECE,7.36,47.47,66.15,1,42.17,29.96,32.22,39.18,Placed,Birlasoft,Mass,Analyst,8.05
12501368,ECE,6.58,36.39,65.51,0,55.44,60.76,35.3,58.74,Placed,Tech Mahindra,Mass,Support,5.08
12503878,Mechanical,7.35,59.12,61.3,0,65.55,65.12,49.04,46.07,Placed,Sopra Steria,Mass,Analyst,8.6
12501864,ECE,6.49,66.07,53.76,1,52.93,18.03,38.32,52.89,Placed,Reliance Jio,Mass,Analyst,8.5
12502581,CSE/IT,7.13,40.63,48.68,0,51.77,80.98,22.41,47.1,Placed,Cybage,Mass,Analyst,6.86
12501478,ECE,6.93,31.36,68.66,0,54.65,65.71,34.95,49.36,Placed,Sopra Steria,Mass,Analyst,8.86
12501815,Civil,7.5,64.91,59.29,1,67.03,62.46,57.74,51.05,Placed,Cybage,Mass,Analyst,7.45
12502582,ECE,6.74,70.87,45.15,0,57.43,38.6,49.65,40.74,Placed,Sopra Steria,Mass,Analyst,9.37
12501216,ECE,7.19,40.63,61.96,2,50.57,46.75,34.91,51.39,Placed,Cybage,Mass,Analyst,7.74
12503585,CSE/IT,5.93,42.74,63.17,0,50.06,46.73,55.74,31.68,Placed,Sopra Steria,Mass,Analyst,3.07
12500397,ECE,7.29,33.2,62.93,3,40.87,71.56,18.67,67.66,Placed,Zensar,Mass,Analyst,5.15
12500647,CSE/IT,7.09,24.13,50.4,2,40.08,49.06,43.72,75.28,Placed,DXC Technology,Mass,Analyst,8.77
12503875,CSE/IT,6.8,46.81,55.23,0,59.31,41.45,26.66,34.93,Placed,Wipro,Mass,Analyst,8.11
12501703,Civil,8.25,56.97,58.45,0,64.88,55.28,65.28,44.23,Placed,Infosys,Mass,Support,6.39
12503895,CSE/IT,6.45,27.37,84.71,0,45.35,46.72,7.06,28.34,Placed,DXC Technology,Mass,Support,7.15
12502551,Civil,8.42,60.1,53.62,2,48.61,57.38,57.02,61.2,Placed,Zensar,Mass,Support,7.34
12503917,ECE,7.49,52.37,54.62,1,43.06,51.57,29.57,47.12,Placed,Reliance Jio,Mass,Support,5.7
12502403,CSE/IT,6.63,36.08,54.84,0,47.89,51.79,38.21,54.27,Placed,Birlasoft,Mass,Analyst,8.8
12503287,Mechanical,7.42,43.0,63.76,0,56.3,55.86,44.94,76.04,Placed,Zensar,Mass,Support,4.85
12503451,CSE/IT,7.22,33.33,46.98,0,49.66,66.68,44.61,50.79,Placed,HCL,Mass,Analyst,5.75
12503008,ECE,8.05,34.85,54.31,0,43.01,47.02,50.25,49.51,Placed,Birlasoft,Mass,Analyst,4.67
12502789,CSE/IT,7.24,31.9,55.02,1,59.61,49.83,27.01,44.43,Placed,Birlasoft,Mass,Support,9.73
12503808,ECE,6.63,52.12,53.97,1,67.87,47.86,52.49,40.88,Placed,Infosys,Mass,Analyst,5.28
12501169,CSE/IT,6.76,33.04,47.33,1,52.2,50.6,57.87,57.32,Placed,Cybage,Mass,Analyst,6.05
12501826,CSE/IT,6.96,51.4,45.78,0,46.71,61.23,37.02,39.03,Placed,Zensar,Mass,Analyst,3.95
12503252,CSE/IT,6.28,26.46,57.94,0,77.06,37.51,44.55,52.95,Placed,Sopra Steria,Mass,Analyst,5.84
12500404,ECE,8.41,24.33,56.03,0,59.45,61.67,44.16,41.37,Placed,Zensar,Mass,Analyst,10.0
12500680,CSE/IT,6.17,52.33,49.51,0,53.38,46.02,56.7,37.14,Placed,Infosys,Mass,Analyst,6.17
12503461,CSE/IT,7.18,37.98,46.76,0,63.55,52.97,62.49,27.52,Placed,DXC Technology,Mass,Analyst,9.63
12500449,ECE,7.2,40.11,68.8,0,58.99,50.93,40.64,23.57,Placed,Sopra Steria,Mass,Support,3.64
12500925,CSE/IT,7.29,53.83,37.96,3,31.27,63.45,60.54,37.94,Placed,Wipro,Mass,Analyst,9.62
12501992,CSE/IT,6.79,38.02,50.48,0,52.1,53.36,51.39,43.95,Placed,Zensar,Mass,Support,4.67
12503578,CSE/IT,5.61,55.45,45.48,1,54.57,67.2,52.86,50.69,Placed,TCS,Mass,Support,8.05
12500116,Mechanical,7.86,46.96,74.18,2,45.59,54.29,48.28,37.8,Placed,TCS,Mass,Analyst,6.14
12503951,CSE/IT,6.52,56.3,47.32,0,20.23,54.93,51.87,48.19,Placed,Reliance Jio,Mass,Support,9.32
12503302,CSE/IT,7.02,24.3,60.96,0,60.75,46.35,15.05,56.68,Placed,Birlasoft,Mass,Analyst,7.03
12500394,CSE/IT,7.25,34.31,64.79,4,36.12,31.3,18.46,43.91,Placed,TCS,Mass,Analyst,8.69
12502719,CSE/IT,6.74,27.56,55.22,0,43.73,30.28,55.3,61.78,Placed,Sopra Steria,Mass,Support,8.8
12501278,ECE,7.03,55.26,45.8,1,55.84,79.38,56.67,37.8,Placed,Tech Mahindra,Mass,Analyst,6.34
12501250,ECE,6.88,36.19,65.78,0,46.4,52.81,56.19,42.41,Placed,Birlasoft,Mass,Analyst,6.24
12501441,ECE,8.26,36.93,53.07,0,63.74,63.26,23.33,40.87,Placed,DXC Technology,Mass,Support,7.19
12501429,CSE/IT,6.81,22.82,46.75,0,63.58,69.98,47.43,66.03,Placed,Birlasoft,Mass,Analyst,9.38
12500611,CSE/IT,6.69,34.45,56.55,0,29.59,39.21,50.72,57.62,Placed,CGI,Mass,Support,8.55
12503356,ECE,7.01,59.97,51.79,3,51.4,58.32,40.66,36.77,Placed,CGI,Mass,Analyst,8.68
12503462,ECE,6.85,52.44,60.02,0,54.98,53.48,34.05,37.86,Placed,Cybage,Mass,Support,3.75
12500646,ECE,7.02,40.46,64.79,0,44.97,29.72,40.6,52.36,Placed,CGI,Mass,Analyst,5.34
12502181,ECE,6.8,54.12,52.83,0,53.14,58.77,43.83,45.87,Placed,TCS,Mass,Support,3.29
12502823,CSE/IT,6.76,54.78,44.83,0,44.27,39.15,32.85,50.89,Placed,Cybage,Mass,Analyst,4.83
12501938,ECE,7.53,63.43,41.85,0,34.13,43.12,64.93,40.24,Placed,Zensar,Mass,Analyst,3.68
12500750,CSE/IT,6.15,24.87,59.47,0,51.58,50.25,34.31,73.24,Placed,Zensar,Mass,Support,3.31
12500665,ECE,7.16,49.75,45.28,0,49.93,55.68,44.58,63.57,Placed,Infosys,Mass,Support,7.37
12503582,ECE,7.38,41.24,55.87,0,49.59,56.1,50.34,43.33,Placed,Cybage,Mass,Analyst,7.09
12501507,ECE,6.64,77.9,36.75,1,45.09,29.36,46.07,61.15,Placed,DXC Technology,Mass,Analyst,9.73
12500357,CSE/IT,7.03,32.68,54.63,0,51.85,35.45,63.19,33.06,Unplaced,,,,
12500050,ECE,7.06,48.53,46.13,3,57.68,50.03,58.29,53.52,Unplaced,,,,
12501340,ECE,7.0,47.96,45.27,1,68.7,52.05,31.4,67.9,Unplaced,,,,
12503098,CSE/IT,5.36,40.82,54.75,0,49.53,59.82,74.0,49.52,Unplaced,,,,
12501432,ECE,7.31,32.74,65.38,0,64.03,61.88,28.56,39.44,Unplaced,,,,
12500207,CSE/IT,6.52,43.18,54.39,0,47.83,70.88,57.88,23.44,Unplaced,,,,
12500678,CSE/IT,6.93,27.41,52.06,0,64.56,45.4,49.12,47.32,Unplaced,,,,
12502074,CSE/IT,6.96,41.8,46.05,0,36.4,51.06,58.69,46.88,Unplaced,,,,
12500578,CSE/IT,7.22,20.84,61.88,0,52.13,38.69,22.12,55.95,Unplaced,,,,
12500825,CSE/IT,5.98,57.09,45.91,0,39.6,51.97,40.75,57.1,Unplaced,,,,
12501309,Civil,6.6,66.17,77.17,0,60.17,49.94,34.9,49.85,Unplaced,,,,
12503624,CSE/IT,7.18,16.35,58.79,1,64.09,48.54,45.12,44.57,Unplaced,,,,
12502502,CSE/IT,6.97,45.72,57.51,0,38.03,32.26,22.11,42.24,Unplaced,,,,
12500218,CSE/IT,7.32,12.81,62.99,0,55.23,31.62,34.15,55.61,Unplaced,,,,
12503201,ECE,6.4,62.92,60.93,0,40.44,43.47,43.72,34.29,Unplaced,,,,
12502964,ECE,6.58,37.09,53.33,1,72.11,54.3,52.75,59.47,Unplaced,,,,
12503471,CSE/IT,6.94,34.7,61.22,0,29.97,56.52,46.47,33.62,Unplaced,,,,
12503303,CSE/IT,6.67,37.66,52.33,2,55.78,43.48,42.12,46.67,Unplaced,,,,
12500231,ECE,6.87,46.35,54.42,0,41.94,50.18,54.71,53.93,Unplaced,,,,
12503726,CSE/IT,7.18,39.05,49.93,0,31.59,56.73,53.2,40.66,Unplaced,,,,
12500171,ECE,6.83,61.69,50.65,0,33.55,53.22,61.07,38.49,Unplaced,,,,
12502105,Civil,7.74,64.89,51.8,0,47.81,29.25,65.16,74.96,Unplaced,,,,
12502611,Mechanical,6.9,47.68,67.16,5,45.84,53.03,64.03,64.32,Unplaced,,,,
12500393,Mechanical,6.61,67.49,67.73,0,54.82,72.94,64.43,24.8,Unplaced,,,,
12500191,CSE/IT,6.93,44.71,43.17,0,53.2,66.87,46.94,39.61,Unplaced,,,,
12503081,CSE/IT,7.03,27.87,57.65,0,30.02,37.83,54.72,51.13,Unplaced,,,,
12500724,ECE,6.98,64.05,39.32,0,44.2,41.08,55.85,56.92,Unplaced,,,,
12501949,ECE,6.54,59.42,42.5,5,43.13,64.02,55.45,62.16,Unplaced,,,,
12500248,CSE/IT,5.61,62.99,42.32,0,70.5,47.81,51.75,37.7,Unplaced,,,,
12502731,CSE/IT,6.55,38.96,58.09,0,37.46,68.93,34.77,42.17,Unplaced,,,,
12501727,CSE/IT,6.09,48.15,46.43,0,61.73,81.27,49.87,35.87,Unplaced,,,,
12500788,Civil,8.15,63.07,52.94,2,60.02,67.28,54.04,50.45,Unplaced,,,,
12502438,Mechanical,7.17,75.29,42.76,1,64.21,39.04,67.33,57.72,Unplaced,,,,
12502120,ECE,5.83,59.33,60.27,0,40.12,48.69,43.12,54.7,Unplaced,,,,
12500948,CSE/IT,6.67,26.0,65.21,0,66.0,39.8,28.63,38.31,Unplaced,,,,
12501834,ECE,7.36,63.52,37.23,0,42.83,47.37,58.48,48.93,Unplaced,,,,
12500287,ECE,5.9,42.83,73.43,0,62.71,42.21,35.91,41.38,Unplaced,,,,
12502419,CSE/IT,6.92,54.06,49.38,0,43.11,37.85,38.28,31.14,Unplaced,,,,
12500065,ECE,5.89,53.92,53.05,0,52.43,52.71,60.27,57.77,Unplaced,,,,
12500794,ECE,6.62,55.0,57.0,1,41.84,31.09,51.56,47.29,Unplaced,,,,
12501660,Mechanical,6.16,46.43,76.64,0,69.14,73.07,41.6,55.77,Unplaced,,,,
12503715,Civil,7.92,43.66,67.02,0,55.54,34.86,77.15,53.9,Unplaced,,,,
12503696,CSE/IT,6.18,36.72,62.32,1,54.97,42.12,13.77,56.31,Unplaced,,,,
12503168,CSE/IT,7.38,20.82,44.72,0,62.91,42.97,53.63,59.69,Unplaced,,,,
12501911,CSE/IT,6.48,33.75,45.37,0,54.86,50.55,35.41,75.6,Unplaced,,,,
12500571,ECE,7.1,50.05,59.65,0,48.42,58.12,29.27,37.73,Unplaced,,,,
12500539,CSE/IT,7.0,26.44,58.56,0,23.02,68.82,37.09,57.11,Unplaced,,,,
12500425,Mechanical,7.5,69.55,58.09,0,40.9,53.46,37.76,52.43,Unplaced,,,,
12502357,Mechanical,8.17,56.97,62.24,0,37.96,47.44,17.11,63.31,Unplaced,,,,
12501859,CSE/IT,6.88,28.69,45.43,0,70.58,46.72,29.07,67.81,Unplaced,,,,
12502269,ECE,6.52,48.26,57.22,0,20.25,55.65,72.18,52.37,Unplaced,,,,
12501755,CSE/IT,6.63,31.98,59.35,0,31.22,46.18,58.43,43.15,Unplaced,,,,
12500098,ECE,6.39,59.19,55.44,3,54.97,62.5,63.4,22.05,Unplaced,,,,
12502063,CSE/IT,6.68,41.77,44.52,0,57.85,66.2,51.23,40.45,Unplaced,,,,
12501530,CSE/IT,6.63,38.27,50.69,0,46.03,66.29,46.89,43.92,Unplaced,,,,
12501190,CSE/IT,6.17,59.96,42.42,0,33.99,40.55,44.58,57.39,Unplaced,,,,
12500307,ECE,7.89,48.85,36.84,0,48.09,55.78,49.93,57.91,Unplaced,,,,
12501984,ECE,7.33,48.5,44.06,3,56.77,55.18,43.84,55.04,Unplaced,,,,
12503621,CSE/IT,6.1,42.46,53.61,1,47.54,41.67,48.78,49.58,Unplaced,,,,
12503521,CSE/IT,6.17,42.51,49.03,0,50.7,37.74,44.37,60.28,Unplaced,,,,
12503816,ECE,7.17,43.87,55.43,0,59.43,39.51,45.07,42.84,Unplaced,,,,
12501719,CSE/IT,7.46,42.46,48.68,1,32.22,54.04,54.49,26.88,Unplaced,,,,
12502552,ECE,8.09,35.1,50.64,0,46.05,30.59,69.82,39.28,Unplaced,,,,
12500649,ECE,7.1,55.67,52.98,0,38.6,42.2,37.44,48.49,Unplaced,,,,
12502289,CSE/IT,6.9,39.13,34.23,0,50.56,63.31,67.0,57.06,Unplaced,,,,
12501965,CSE/IT,5.77,45.38,65.64,1,41.05,63.46,36.32,30.11,Unplaced,,,,
12503513,CSE/IT,6.79,32.02,66.4,0,36.36,42.11,26.17,40.17,Unplaced,,,,
12502536,ECE,6.55,52.56,68.09,0,50.35,51.52,25.55,29.66,Unplaced,,,,
12501958,Mechanical,7.05,51.37,66.47,1,51.51,43.98,58.32,55.27,Unplaced,,,,
12502617,CSE/IT,5.49,49.08,58.71,0,34.38,61.25,56.08,39.29,Unplaced,,,,
12501611,CSE/IT,6.86,51.09,30.31,1,63.46,61.34,40.62,56.37,Unplaced,,,,
12502813,CSE/IT,6.11,44.68,52.2,0,63.42,54.05,34.17,42.69,Unplaced,,,,
12503725,ECE,7.07,39.88,57.43,0,52.43,27.69,49.23,52.27,Unplaced,,,,
12502188,ECE,7.11,41.78,67.68,0,31.43,51.55,36.31,38.75,Unplaced,,,,
12502143,ECE,5.46,50.18,69.5,0,62.12,64.53,42.47,35.44,Unplaced,,,,
12500033,Mechanical,7.23,35.55,63.16,1,61.14,52.64,68.78,67.5,Unplaced,,,,
12500717,ECE,7.82,56.07,46.61,1,38.21,27.05,31.93,51.05,Unplaced,,,,
12503397,ECE,7.65,42.8,51.15,0,44.2,40.46,40.75,52.72,Unplaced,,,,
12500146,CSE/IT,6.01,54.13,48.33,3,54.77,44.95,37.32,44.5,Unplaced,,,,
12500602,ECE,7.03,36.8,48.29,2,60.44,49.14,53.62,63.54,Unplaced,,,,
12502010,ECE,6.86,47.91,48.95,1,33.21,55.62,63.98,57.06,Unplaced,,,,
12501576,CSE/IT,6.86,49.62,40.97,1,48.41,54.46,33.63,49.94,Unplaced,,,,
12500192,CSE/IT,6.8,47.32,47.36,0,52.13,36.02,49.42,33.51,Unplaced,,,,
12503766,Mechanical,6.01,62.24,66.42,1,71.54,51.61,69.71,40.21,Unplaced,,,,
12503499,ECE,6.79,39.21,66.69,1,21.61,41.91,41.79,58.76,Unplaced,,,,
12502597,Other,7.87,48.0,64.22,0,72.19,57.06,68.78,50.75,Unplaced,,,,
12500108,CSE/IT,5.97,39.95,50.49,1,59.61,48.85,58.82,44.56,Unplaced,,,,
12500015,CSE/IT,7.31,43.62,31.5,2,57.11,54.36,39.38,59.75,Unplaced,,,,
12503186,ECE,7.31,46.11,33.86,0,57.26,45.71,62.16,70.97,Unplaced,,,,
12501710,Mechanical,7.71,51.34,64.75,0,60.32,41.38,30.25,53.38,Unplaced,,,,
12501106,ECE,6.76,48.34,48.58,0,52.9,51.37,45.33,59.66,Unplaced,,,,
12500533,Civil,7.04,52.47,73.34,1,57.73,61.03,49.74,51.46,Unplaced,,,,
12501726,CSE/IT,6.94,51.58,33.12,2,46.73,48.43,50.99,53.49,Unplaced,,,,
12500072,CSE/IT,6.72,42.59,50.72,0,52.5,65.65,33.63,35.2,Unplaced,,,,
12501405,ECE,6.99,49.45,45.17,0,39.51,69.88,51.27,58.33,Unplaced,,,,
12501030,CSE/IT,5.89,49.06,52.94,1,51.73,36.99,49.5,40.7,Unplaced,,,,
12501797,CSE/IT,6.41,51.48,50.68,0,19.67,57.27,49.16,42.86,Unplaced,,,,
12502714,CSE/IT,7.08,36.74,39.87,0,51.88,61.88,41.03,57.14,Unplaced,,,,
12502135,CSE/IT,6.7,52.09,56.45,0,27.64,63.68,22.56,30.82,Unplaced,,,,
12503976,CSE/IT,6.93,45.14,44.98,0,42.37,41.45,27.86,57.04,Unplaced,,,,
12502318,CSE/IT,6.77,61.12,31.21,0,31.83,63.21,56.65,47.22,Unplaced,,,,
12501462,Mechanical,7.23,44.46,65.65,0,40.05,41.23,62.67,66.85,Unplaced,,,,
12501947,CSE/IT,7.31,11.22,54.86,0,56.58,47.71,53.69,51.35,Unplaced,,,,
12500088,Civil,7.45,77.46,54.98,1,51.65,43.83,42.28,55.76,Unplaced,,,,
12500608,ECE,7.64,48.68,50.71,0,41.06,61.42,30.2,44.46,Unplaced,,,,
12500350,Civil,7.76,47.14,66.32,0,55.04,48.83,63.17,53.5,Unplaced,,,,
12503544,CSE/IT,8.53,25.54,42.92,0,44.35,25.82,49.62,40.67,Unplaced,,,,
12501556,CSE/IT,6.35,44.04,48.0,1,56.83,33.21,40.69,51.05,Unplaced,,,,
12501145,CSE/IT,7.37,30.93,42.64,0,59.59,52.6,55.41,40.05,Unplaced,,,,
12503194,CSE/IT,6.24,46.89,46.77,0,49.16,47.09,45.93,49.05,Unplaced,,,,
12502283,ECE,7.52,44.0,39.48,0,70.32,55.03,39.09,57.79,Unplaced,,,,
12503050,CSE/IT,7.47,46.23,38.04,0,33.14,58.37,65.51,31.44,Unplaced,,,,
12501251,CSE/IT,5.91,56.83,50.13,0,26.23,81.32,40.31,40.84,Unplaced,,,,
12503744,ECE,7.43,42.62,43.29,2,48.37,54.12,37.84,69.18,Unplaced,,,,
12503433,CSE/IT,6.61,29.94,52.01,0,63.15,65.52,32.86,47.91,Unplaced,,,,
12501277,ECE,5.65,50.61,54.45,0,87.39,58.38,42.0,46.81,Unplaced,,,,
12500183,ECE,7.06,57.94,43.85,0,57.22,65.21,26.37,49.98,Unplaced,,,,
12501951,CSE/IT,7.12,18.31,65.13,3,38.3,58.34,43.16,35.09,Unplaced,,,,
12500483,CSE/IT,6.81,26.92,56.61,0,47.01,61.23,29.81,50.91,Unplaced,,,,
12503219,CSE/IT,6.87,31.93,49.6,0,43.12,46.72,39.13,58.52,Unplaced,,,,
12503107,CSE/IT,6.79,35.28,58.75,0,46.89,77.92,23.7,30.9,Unplaced,,,,
12501795,ECE,6.73,44.14,49.35,1,60.35,61.48,46.56,54.12,Unplaced,,,,
12503004,Civil,8.03,56.99,53.14,1,52.02,46.04,47.13,72.84,Unplaced,,,,
12502509,CSE/IT,5.7,33.2,66.75,1,46.13,38.48,45.95,43.37,Unplaced,,,,
12501620,ECE,7.22,59.67,26.01,0,64.78,65.06,72.57,48.05,Unplaced,,,,
12502053,CSE/IT,7.11,32.95,45.28,0,52.34,63.01,43.52,45.43,Unplaced,,,,
12502861,ECE,7.35,40.96,63.51,0,29.62,46.75,34.05,43.32,Unplaced,,,,
12500504,CSE/IT,6.56,48.13,35.21,2,60.12,36.19,51.46,56.7,Unplaced,,,,
12503169,Mechanical,7.7,47.5,59.71,1,53.36,63.77,22.47,71.39,Unplaced,,,,
12501036,ECE,6.91,45.15,47.01,1,54.39,37.99,52.82,60.26,Unplaced,,,,
12501409,ECE,7.61,50.86,34.84,1,69.54,61.58,60.12,37.57,Unplaced,,,,
12501307,ECE,6.6,40.01,63.94,0,30.52,38.52,61.02,47.6,Unplaced,,,,
12501480,Civil,8.06,33.29,64.7,1,80.82,46.98,59.88,55.79,Unplaced,,,,
12503486,ECE,6.5,42.56,63.13,0,60.7,40.15,42.73,39.24,Unplaced,,,,
12502300,ECE,6.8,37.16,62.92,2,65.09,20.28,36.37,48.66,Unplaced,,,,
12500890,Mechanical,6.87,63.15,58.63,0,55.73,45.45,45.75,58.39,Unplaced,,,,
12502764,ECE,7.43,38.07,52.79,0,36.91,47.88,50.85,53.68,Unplaced,,,,
12502092,CSE/IT,6.54,38.58,54.89,0,28.18,33.52,49.88,49.46,Unplaced,,,,
12502768,Mechanical,7.15,45.43,76.58,0,45.17,29.87,33.86,58.35,Unplaced,,,,
12500249,Other,7.19,53.74,65.85,1,72.93,56.55,40.46,69.98,Unplaced,,,,
12501350,ECE,7.31,57.47,47.76,0,45.48,42.84,28.02,47.25,Unplaced,,,,
12501082,ECE,7.73,50.2,32.72,2,55.22,56.97,53.09,55.28,Unplaced,,,,
12501019,ECE,8.06,46.85,45.44,0,57.18,45.27,33.38,38.06,Unplaced,,,,
12501159,ECE,7.25,40.84,60.09,3,31.76,55.55,53.33,35.69,Unplaced,,,,
12500930,CSE/IT,6.25,25.92,66.76,1,38.9,60.82,38.02,42.01,Unplaced,,,,
